Dataset Name,Capacity,Num Vertices,Area,Num non convex vertices,MSA- Inital decomposition,Num of Initial Cells,MSA-Final Decomposition,Num of final cells,Sum of Costs of Routes,Num of turns,Num of routes,Compute time (s)
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.38163
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.3962
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.39195
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.38337
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.37857
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.37632
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.38001
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.38048
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.38215
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.38444
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.40393
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.38106
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.37779
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.38125
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.38619
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.38405
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.3918
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.37906
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.38126
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.38723
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.39991
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.3809
vm25/00,3712.38,160,10727,83,313.11,34,291.11,5,12412.4,799,4,1.37646
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.191235
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.182465
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.206324
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.181857
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.187668
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.185885
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.184385
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.194163
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.187651
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.198794
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.188079
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.183582
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.183397
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.184056
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.179492
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.199735
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.183949
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.18331
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.192746
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.185162
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.211164
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.18403
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.187927
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.184229
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.184437
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.181658
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.179878
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.197613
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.186267
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.191667
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.185159
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.181831
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.184877
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.182964
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.198079
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.186662
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.189824
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.187323
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.179861
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.186151
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.196641
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.202137
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.18701
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.185446
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.185501
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.183758
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.182228
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.197356
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.186034
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.18951
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.181098
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.18811
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.198658
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.191552
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.193378
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.185766
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.187603
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.187747
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.197243
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.183652
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.196893
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.181856
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.182325
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.200253
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.196789
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.184784
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.19008
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.184369
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.195214
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.192078
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.183846
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.203748
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.1678
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.198274
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.186446
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.181732
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.179231
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.195527
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.198269
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.20295
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.185865
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.188764
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.18464
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.184413
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.185728
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.201752
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.190495
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.183121
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.20374
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.193481
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.200042
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.19399
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.182907
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.197278
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.19547
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.196148
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.209877
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.201464
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.177293
vm25/01,2155.07,44,6516,20,146,6,146,2,7208.6,344,4,0.198058
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.421258
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.417264
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.419107
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.421034
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.420495
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.445476
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.437879
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.427273
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.423277
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.425363
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.416656
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.422322
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.424859
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.422118
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.42455
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.419302
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.416364
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.421717
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.419344
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.41934
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.421035
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.440805
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.421018
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.432527
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.422579
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.421493
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.420684
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.419559
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.421003
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.44399
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.418332
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.420045
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.422771
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.422339
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.422004
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.420967
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.421268
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.425868
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.422542
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.432382
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.435607
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.426866
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.424391
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.422685
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.420837
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.420239
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.434766
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.41645
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.420557
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.437869
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.427556
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.415976
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.434119
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.419328
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.436576
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.440446
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.424897
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.435531
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.426535
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.424531
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.414897
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.43415
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.44575
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.425501
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.421102
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.420352
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.437065
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.433575
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.437177
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.422012
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.442323
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.428907
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.448557
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.441427
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.421611
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.418681
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.431941
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.434813
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.420632
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.419222
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.427958
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.435604
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.420189
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.431211
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.423088
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.420726
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.41788
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.418784
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.436578
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.418172
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.42651
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.416991
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.451054
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.422326
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.452203
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.424863
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.419865
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.435146
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.426658
vm25/02,2382.74,100,6943,60,190.359,27,188.041,8,8046.48,513,4,0.441931
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.158745
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.165669
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.162191
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.160836
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.174046
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.15954
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.159205
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.161176
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.161456
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.162285
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.161081
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.155515
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.156344
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.155052
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.158022
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.157699
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.17569
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.165983
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.155789
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.155452
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.159548
vm25/03,1154.61,51,3334,29,103.512,14,103.512,5,3912.85,278,4,0.157114
