Dataset Name,Capacity,Num Vertices,Area,Num non convex vertices,MSA- Inital decomposition,Num of Initial Cells,MSA-Final Decomposition,Num of final cells,Sum of Costs of Routes,Num of turns,Num of routes,Compute time (s)
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.37547
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38458
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38088
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38556
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.39352
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.39351
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.3814
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38388
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.37998
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.39495
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38321
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.37924
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38958
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.37922
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.3804
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38261
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.3847
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38357
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38049
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.39984
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.37475
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.36499
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.36336
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38346
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.36312
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.3856
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38295
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.3725
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.36841
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.40059
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38563
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.37826
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.37841
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.39667
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38227
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.37879
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.37857
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38634
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38277
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.3795
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.40125
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38617
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38879
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.40026
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38822
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38103
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38374
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.39411
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.39263
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38234
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.39379
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.39146
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38055
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38007
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.37666
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.39664
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.36544
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38669
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.39241
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38463
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38131
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.36895
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38014
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.3629
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38542
vm25/00,3093.65,160,10727,83,313.11,34,291.11,5,12461.5,804,5,1.38827
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.183175
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.185202
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.187047
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.195947
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.184957
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.181519
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.207592
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.190526
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.190777
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.183213
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.183351
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.185082
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.180155
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.184158
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.185142
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.207871
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.201236
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.187834
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.194589
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.200122
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.185156
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.195435
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.185496
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.184631
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.181887
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.207908
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.206975
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.186912
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.187229
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.189246
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.211052
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.182832
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.200506
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.185558
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.196042
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.184598
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.18599
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.195833
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.192866
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.185062
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.188087
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.182495
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.18455
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.182542
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.187319
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.183256
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.179795
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.182998
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.18195
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.185735
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.18724
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.190522
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.183555
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.18161
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.188403
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.18289
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.180677
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.181798
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.18614
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.188583
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.182855
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.188256
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.183269
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.184282
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.18162
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.188189
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.182848
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.186059
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.186949
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.184587
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.185951
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.185694
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.190074
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.186393
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.185852
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.186178
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.187116
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.18761
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.185463
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.206837
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.164171
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.186998
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.186794
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.186052
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.187859
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.18341
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.195088
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.185414
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.190685
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.167657
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.165199
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.184894
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.183084
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.184045
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.183409
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.199449
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.19009
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.182195
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.199394
vm25/01,1795.89,44,6516,20,146,6,146,2,7253.46,345,5,0.20007
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.420226
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.421584
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.422972
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.422984
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.425144
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.418115
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.422709
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.419203
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.423479
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.44423
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.426158
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.424894
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.421337
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.427288
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.42364
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.431834
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.422722
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.425386
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.41998
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.426544
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.421414
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.423054
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.421879
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.423206
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.43004
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.424293
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.422556
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.423377
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.419643
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.435168
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.423905
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.421684
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.421142
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.420641
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.418097
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.424922
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.417546
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.420782
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.423313
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.419902
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.419262
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.420708
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.420087
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.421886
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.419547
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.420009
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.421827
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.419213
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.421265
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.422276
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.422885
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.424288
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.421022
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.420828
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.423737
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.421818
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.430984
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.422359
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.427065
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.418048
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.425138
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.432621
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.422904
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.420491
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.42063
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.422449
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.42301
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.42431
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.438096
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.424608
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.422176
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.422176
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.421523
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.420527
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.420131
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.422023
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.423677
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.421316
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.422515
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.427878
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.436362
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.425327
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.420068
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.441393
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.422264
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.420544
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.419932
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.420097
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.43881
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.434601
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.423907
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.421349
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.419713
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.418768
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.426203
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.421807
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.421304
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.42081
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.42436
vm25/02,1985.62,100,6943,60,190.359,27,188.041,8,8067.16,515,5,0.42009
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.152023
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.155148
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.154961
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.157063
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.160844
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.162232
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.155763
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.164219
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.170835
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.140103
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.16093
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.160672
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.159986
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.15606
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.15366
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.160441
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.159162
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.16173
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.160636
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.159528
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.157522
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.16318
vm25/03,962.173,51,3334,29,103.512,14,103.512,5,3951.4,273,5,0.164322
