Dataset Name,Capacity,Num Vertices,Area,Num non convex vertices,MSA- Inital decomposition,Num of Initial Cells,MSA-Final Decomposition,Num of final cells,Sum of Costs of Routes,Num of turns,Num of routes,Compute time (s)
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.39632
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38183
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38384
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38536
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38463
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.36115
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38585
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.3784
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.37849
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.37593
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38204
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38104
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.37668
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.40196
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38447
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.37929
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38113
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38053
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.37902
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38553
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.39701
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38181
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38357
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38372
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38022
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.37745
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.37906
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.37616
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.37636
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38278
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.40095
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38298
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38485
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38301
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38703
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.3967
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.3824
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.382
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.3795
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.37903
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.37257
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38387
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.37459
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38135
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.40631
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38091
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38034
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38714
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.37955
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.37747
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.37998
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38135
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38071
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38185
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.38319
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.3805
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.37733
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.40852
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.40461
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.3806
vm25/00,9280.95,160,10727,83,313.11,34,291.11,5,12341.6,793,2,1.39618
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.206212
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.182565
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.183851
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.185346
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.183606
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.203725
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.207981
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.208202
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.184157
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.181488
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.181675
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.190299
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.189456
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.186907
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.193835
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.185511
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.201959
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.18941
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.184503
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.183379
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.216725
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.206521
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.183904
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.193587
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.186016
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.190298
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.185921
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.181931
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.186468
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.196936
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.185398
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.197683
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.18725
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.185062
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.181377
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.18638
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.188445
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.18901
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.187104
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.198173
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.201216
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.187319
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.184911
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.185775
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.181922
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.199745
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.187871
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.182595
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.200528
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.188975
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.185935
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.188378
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.183906
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.189318
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.18561
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.184471
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.186583
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.188174
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.183975
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.199791
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.183483
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.204598
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.205291
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.185635
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.184785
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.183937
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.205077
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.184955
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.182067
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.207742
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.189317
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.181389
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.197792
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.185903
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.184005
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.19782
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.198272
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.19702
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.18531
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.184905
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.185656
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.196509
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.183
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.195283
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.205986
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.180607
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.183855
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.191563
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.183979
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.185581
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.202859
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.215851
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.209871
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.18434
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.182324
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.188903
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.182871
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.187982
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.184011
vm25/01,5387.66,44,6516,20,146,6,146,2,7183.55,343,2,0.187489
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.418308
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.424338
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.452318
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.439691
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.424625
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.421552
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.421475
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.422077
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.444211
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.419798
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.421612
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.425738
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.425114
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.419468
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.421662
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.421371
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.423578
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.419903
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.420997
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.440076
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.420254
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.431262
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.419738
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.429599
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.420455
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.434541
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.419197
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.419309
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.423227
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.424851
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.426283
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.428802
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.421103
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.419655
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.427692
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.424732
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.421256
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.421122
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.422881
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.422185
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.421609
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.420236
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.421321
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.438709
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.421992
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.419002
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.420387
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.442469
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.42252
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.430165
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.446334
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.424556
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.423211
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.417728
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.418759
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.42274
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.420496
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.422606
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.423395
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.432781
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.421533
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.42375
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.42175
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.420866
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.421431
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.420963
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.423296
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.419939
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.437098
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.418574
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.426032
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.430801
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.420762
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.424238
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.464369
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.418566
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.418537
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.423592
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.420784
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.423838
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.421913
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.435162
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.418033
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.419492
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.427079
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.41772
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.420997
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.418776
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.424672
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.438417
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.4433
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.427954
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.42303
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.422832
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.422272
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.418341
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.42319
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.423582
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.418722
vm25/02,5956.85,100,6943,60,190.359,27,188.041,8,7978.33,510,2,0.424966
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.161477
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.172131
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.160142
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.158258
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.160524
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.169832
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.171226
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.14719
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.143327
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.182081
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.143164
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.179034
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.15437
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.172592
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.160136
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.158359
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.162915
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.159324
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.158276
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.163253
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.177232
vm25/03,2886.52,51,3334,29,103.512,14,103.512,5,3841.63,269,2,0.162918
