Dataset Name,Capacity,Num Vertices,Area,Num non convex vertices,MSA- Inital decomposition,Num of Initial Cells,MSA-Final Decomposition,Num of final cells,Sum of Costs of Routes,Num of turns,Num of routes,Compute time (s)
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.18479
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.181866
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.189774
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.188171
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.204645
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.183844
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.195623
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.182294
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.206619
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.210701
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.187572
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.185129
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.194133
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.192417
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.185866
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.189975
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.184107
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.187315
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.185956
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.185016
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.189199
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.184883
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.188919
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.189294
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.190352
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.200626
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.183548
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.182122
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.194237
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.185284
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.178601
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.196695
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.190133
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.185164
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.187036
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.187311
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.188625
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.204165
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.187283
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.187397
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.192089
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.18328
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.186752
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.18992
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.198888
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.208691
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.186009
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.188468
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.182273
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.19542
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.18315
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.186672
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.183556
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.183554
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.181466
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.182938
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.184256
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.186374
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.186834
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.187514
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.198385
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.202005
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.198837
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.183297
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.21003
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.200202
vm25/01,3591.78,44,6516,20,146,6,146,2,7190.71,343,3,0.185138
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.425862
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.416523
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.441076
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.425539
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.423166
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.422162
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.427392
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.418829
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.425841
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421237
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.422109
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421557
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.42166
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.420397
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.41899
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.425004
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.424509
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421348
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421187
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.42143
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.423429
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421097
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421531
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.446924
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.422066
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.438594
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.420385
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.424996
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421302
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.422543
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.420352
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.424066
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.424158
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.420999
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421103
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421609
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.427791
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.425181
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.420769
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.423482
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.414541
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.432165
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.420266
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421154
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.420574
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.42205
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.415413
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.423845
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421362
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421571
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.420869
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.438098
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.423544
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.428645
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.418195
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.426032
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.418578
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.419474
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.42334
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.437873
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.43311
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.434629
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.415841
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.419654
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.420678
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.422938
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.425018
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.437668
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.426577
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.435026
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.416803
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.43472
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.422507
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421645
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.43811
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.439213
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.424506
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.420125
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.419523
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421039
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.423675
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.422446
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421288
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421193
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.42167
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.420336
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.420677
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.42149
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.430503
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.423021
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.440831
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421238
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.439404
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.424227
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.421173
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.435324
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.437089
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.424146
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.433575
vm25/02,3971.24,100,6943,60,190.359,27,188.041,8,7989.76,511,3,0.420558
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.16025
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.15729
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.163787
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.154037
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.174335
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.161679
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.16141
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.165893
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.164064
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.158237
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.160997
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.156035
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.157871
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.161327
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.153411
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.1603
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.15624
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.154215
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.158076
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.162464
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.161204
vm25/03,1924.35,51,3334,29,103.512,14,103.512,5,3862.2,272,3,0.176606
