Dataset Name,Capacity,Num Vertices,Area,Num non convex vertices,MSA- Inital decomposition,Num of Initial Cells,MSA-Final Decomposition,Num of final cells,Sum of Costs of Routes,Num of turns,Num of routes,Compute time (s)
vm25/05,600000,116,6894.5,67,187.293,19,183.207,7,7908.13,506,1,0.736831
vm25/05,600000,116,6894.5,67,187.293,19,183.207,7,7908.13,506,1,0.746777
vm25/05,600000,116,6894.5,67,187.293,19,183.207,7,7908.13,506,1,0.730587
vm25/05,600000,116,6894.5,67,187.293,19,183.207,7,7908.13,506,1,0.734326
vm25/05,600000,116,6894.5,67,187.293,19,183.207,7,7908.13,506,1,0.747187
vm25/05,600000,116,6894.5,67,187.293,19,183.207,7,7908.13,506,1,0.734338
vm25/05,600000,116,6894.5,67,187.293,19,183.207,7,7908.13,506,1,0.731833
vm25/05,600000,116,6894.5,67,187.293,19,183.207,7,7908.13,506,1,0.750143
vm25/05,600000,116,6894.5,67,187.293,19,183.207,7,7908.13,506,1,0.747755
vm25/05,600000,116,6894.5,67,187.293,19,183.207,7,7908.13,506,1,0.733987
vm25/05,600000,116,6894.5,67,187.293,19,183.207,7,7908.13,506,1,0.733414
vm25/05,600000,116,6894.5,67,187.293,19,183.207,7,7908.13,506,1,0.744989
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.29305
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.294199
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.319527
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.290377
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.296059
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.295762
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.291607
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.29091
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.292872
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.298161
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.311314
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.296566
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.310864
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.297522
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.300666
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.295133
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.309693
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.309782
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.297377
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.316309
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.305765
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.293442
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.297282
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.325469
